observer,data_from,trial,difficulty,targ,rt,accuracy,response
obs14,naa_cato,ori,mid,absent,1.0652,1,0
obs14,naa_cato,ori,easy,present,0.4784,1,1
obs14,naa_cato,ori,mid,absent,0.9769,1,0
obs14,naa_cato,ori,easy,absent,1.8083,1,0
obs14,naa_cato,ori,mid,absent,3.2164,1,0
obs14,naa_cato,ori,mid,present,0.708,1,1
obs14,naa_cato,ori,easy,absent,1.3593,1,0
obs14,naa_cato,ori,mid,absent,3.9875,1,0
obs14,naa_cato,ori,mid,absent,5.0221,1,0
obs14,naa_cato,ori,hard,present,1.3926,0,0
obs14,naa_cato,ori,mid,absent,1.33,1,0
obs14,naa_cato,ori,mid,present,0.9232,1,1
obs14,naa_cato,ori,easy,present,0.6903,1,1
obs14,naa_cato,ori,mid,present,1.4844,1,1
obs14,naa_cato,ori,mid,present,4.4302,1,1
obs14,naa_cato,ori,easy,absent,3.2536,1,0
obs14,naa_cato,ori,mid,absent,0.9481,1,0
obs14,naa_cato,ori,mid,absent,0.743,1,0
obs14,naa_cato,ori,hard,absent,0.6271,1,0
obs14,naa_cato,ori,hard,absent,2.6643,1,0
obs14,naa_cato,ori,easy,absent,1.9271,1,0
obs14,naa_cato,ori,mid,absent,1.8726,1,0
obs14,naa_cato,ori,mid,present,1.2228,1,1
obs14,naa_cato,ori,easy,absent,1.7608,1,0
obs14,naa_cato,ori,hard,present,2.394,0,0
obs14,naa_cato,ori,easy,present,0.9441,1,1
obs14,naa_cato,ori,easy,present,0.4426,1,1
obs14,naa_cato,ori,hard,absent,0.5921,0,1
obs14,naa_cato,ori,easy,present,1.0776,1,1
obs14,naa_cato,ori,hard,present,0.5858,1,1
obs14,naa_cato,ori,easy,absent,1.2102,1,0
obs14,naa_cato,ori,mid,present,1.0309,1,1
obs14,naa_cato,ori,mid,present,0.6314,1,1
obs14,naa_cato,ori,mid,present,0.4887,1,1
obs14,naa_cato,ori,easy,present,0.4291,1,1
obs14,naa_cato,ori,mid,present,0.9928,1,1
obs14,naa_cato,ori,hard,present,0.6081,1,1
obs15,naa_cato,ori,easy,present,13.8683,1,1
obs15,naa_cato,ori,mid,present,11.1741,1,1
obs15,naa_cato,ori,hard,present,8.2414,1,1
obs15,naa_cato,ori,hard,absent,23.3833,0,1
obs15,naa_cato,ori,hard,absent,11.4403,0,1
obs15,naa_cato,ori,easy,absent,17.1093,0,1
obs15,naa_cato,ori,mid,absent,2.7126,1,0
obs15,naa_cato,ori,mid,absent,9.7059,1,0
obs15,naa_cato,ori,mid,present,2.3902,1,1
obs15,naa_cato,ori,mid,absent,14.0785,0,1
obs15,naa_cato,ori,hard,absent,1.7838,0,1
obs15,naa_cato,ori,easy,present,4.8249,1,1
obs15,naa_cato,ori,mid,present,1.7286,0,0
obs15,naa_cato,ori,hard,absent,5.6263,1,0
obs15,naa_cato,ori,hard,present,14.625,0,0
obs15,naa_cato,ori,mid,absent,2.9872,0,1
obs15,naa_cato,ori,mid,absent,13.1116,1,0
obs15,naa_cato,ori,mid,absent,12.0595,1,0
obs15,naa_cato,ori,easy,absent,10.2079,0,1
obs15,naa_cato,ori,hard,absent,4.4328,0,1
obs15,naa_cato,ori,mid,absent,15.825,0,1
obs15,naa_cato,ori,easy,present,1.6026,1,1
obs15,naa_cato,ori,easy,present,1.5605,1,1
obs15,naa_cato,ori,easy,absent,5.4802,1,0
obs15,naa_cato,ori,hard,absent,12.9912,1,0
obs15,naa_cato,ori,easy,absent,6.9934,1,0
obs15,naa_cato,ori,easy,present,3.5238,1,1
obs15,naa_cato,ori,mid,absent,5.362,1,0
obs15,naa_cato,ori,easy,present,1.4598,1,1
obs15,naa_cato,ori,mid,absent,8.5914,1,0
obs15,naa_cato,ori,hard,absent,7.2782,1,0
obs15,naa_cato,ori,hard,present,9.8039,0,0
obs15,naa_cato,ori,hard,absent,13.8947,0,1
obs15,naa_cato,ori,mid,present,5.2705,1,1
obs15,naa_cato,ori,easy,present,1.7585,1,1
obs15,naa_cato,ori,hard,present,7.0514,1,1
obs15,naa_cato,ori,easy,present,1.9121,1,1
obs15,naa_cato,ori,easy,present,1.9678,1,1
obs15,naa_cato,ori,mid,present,2.1555,1,1
obs15,naa_cato,ori,easy,present,1.4104,1,1
obs15,naa_cato,ori,mid,absent,6.7943,1,0
obs15,naa_cato,ori,easy,present,1.1262,1,1
obs15,naa_cato,ori,easy,absent,6.0457,1,0
obs15,naa_cato,ori,mid,present,2.7119,1,1
obs15,naa_cato,ori,mid,absent,5.6429,1,0
obs15,naa_cato,ori,easy,absent,3.0425,1,0
obs15,naa_cato,ori,hard,present,6.1084,0,0
obs15,naa_cato,ori,mid,present,7.1936,0,0
obs15,naa_cato,ori,easy,present,1.5095,1,1
obs15,naa_cato,ori,hard,present,15.5604,0,0
obs15,naa_cato,ori,mid,absent,4.0569,1,0
obs15,naa_cato,ori,hard,present,4.1061,0,0
obs15,naa_cato,ori,hard,absent,1.2936,0,1
obs15,naa_cato,ori,easy,absent,5.3094,1,0
obs15,naa_cato,ori,easy,present,1.2099,1,1
obs15,naa_cato,ori,easy,absent,4.4428,1,0
obs15,naa_cato,ori,easy,absent,3.243,1,0
obs15,naa_cato,ori,easy,absent,3.9782,1,0
obs15,naa_cato,ori,mid,absent,5.9261,1,0
obs15,naa_cato,ori,easy,absent,4.41,1,0
obs15,naa_cato,ori,mid,present,4.4127,0,0
obs15,naa_cato,ori,hard,absent,21.9097,1,0
obs15,naa_cato,ori,mid,absent,15.441,1,0
obs15,naa_cato,ori,hard,absent,15.2427,1,0
obs15,naa_cato,ori,hard,present,8.8416,0,0
obs15,naa_cato,ori,mid,present,12.4611,0,0
obs15,naa_cato,ori,hard,absent,3.3422,0,1
obs15,naa_cato,ori,easy,absent,3.4767,1,0
obs15,naa_cato,ori,hard,absent,18.1442,0,1
obs15,naa_cato,ori,easy,absent,4.1399,1,0
obs15,naa_cato,ori,mid,absent,1.5615,1,0
obs15,naa_cato,ori,easy,absent,3.1091,1,0
obs15,naa_cato,ori,hard,present,7.8267,0,0
obs15,naa_cato,ori,mid,absent,4.5424,1,0
obs15,naa_cato,ori,hard,present,6.3269,0,0
obs15,naa_cato,ori,mid,present,6.2924,0,0
obs15,naa_cato,ori,easy,present,1.3569,1,1
obs15,naa_cato,ori,easy,absent,6.8272,1,0
obs15,naa_cato,ori,hard,present,2.493,1,1
obs15,naa_cato,ori,hard,absent,1.6749,0,1
obs15,naa_cato,ori,hard,absent,4.3257,0,1
obs15,naa_cato,ori,easy,absent,3.0921,1,0
obs15,naa_cato,ori,hard,present,2.8073,1,1
obs15,naa_cato,ori,easy,absent,4.4924,1,0
obs15,naa_cato,ori,mid,present,1.3591,1,1
obs15,naa_cato,ori,easy,present,1.0567,1,1
obs15,naa_cato,ori,hard,absent,6.1803,0,1
obs15,naa_cato,ori,mid,present,10.6942,0,0
obs15,naa_cato,ori,easy,present,1.2929,1,1
obs15,naa_cato,ori,mid,present,1.0946,1,1
obs15,naa_cato,ori,hard,present,2.924,1,1
obs15,naa_cato,ori,hard,present,1.8258,1,1
obs15,naa_cato,ori,hard,absent,1.8904,0,1
obs15,naa_cato,ori,mid,absent,3.342,1,0
obs15,naa_cato,ori,mid,absent,3.1758,1,0
obs15,naa_cato,ori,mid,present,1.8611,1,1
obs15,naa_cato,ori,easy,absent,3.7747,1,0
obs15,naa_cato,ori,easy,absent,3.4894,1,0
obs15,naa_cato,ori,easy,absent,3.544,1,0
obs15,naa_cato,ori,mid,present,1.3915,1,1
obs15,naa_cato,ori,hard,present,5.1101,1,1
obs15,naa_cato,ori,mid,absent,9.9589,1,0
obs15,naa_cato,ori,mid,present,2.442,1,1
obs15,naa_cato,ori,mid,absent,12.1657,0,1
obs15,naa_cato,ori,easy,absent,4.6093,1,0
obs15,naa_cato,ori,mid,absent,4.2575,1,0
obs15,naa_cato,ori,mid,absent,7.891,1,0
obs15,naa_cato,ori,mid,absent,4.634,1,0
obs15,naa_cato,ori,mid,present,1.7881,1,1
obs15,naa_cato,ori,easy,present,0.9932,1,1
obs15,naa_cato,ori,hard,absent,4.7735,1,0
obs15,naa_cato,ori,easy,present,1.1087,1,1
obs15,naa_cato,ori,mid,absent,3.046,1,0
obs15,naa_cato,ori,easy,present,1.2764,1,1
obs15,naa_cato,ori,easy,absent,2.5113,1,0
obs15,naa_cato,ori,easy,absent,2.4119,1,0
obs15,naa_cato,ori,hard,absent,4.2932,1,0
obs15,naa_cato,ori,hard,absent,4.5942,1,0
obs15,naa_cato,ori,mid,present,4.1264,1,1
obs15,naa_cato,ori,hard,present,2.3594,1,1
obs15,naa_cato,ori,hard,absent,4.9604,1,0
obs15,naa_cato,ori,mid,present,1.2068,1,1
obs15,naa_cato,ori,hard,present,6.9269,0,0
obs15,naa_cato,ori,mid,absent,12.2599,1,0
obs15,naa_cato,ori,hard,present,7.0904,0,0
obs15,naa_cato,ori,easy,present,1.0841,1,1
obs15,naa_cato,ori,hard,absent,8.7954,1,0
obs15,naa_cato,ori,mid,present,6.8285,1,1
obs15,naa_cato,ori,mid,present,1.5098,1,1
obs15,naa_cato,ori,easy,present,0.9627,1,1
obs15,naa_cato,ori,hard,present,6.4288,1,1
obs15,naa_cato,ori,easy,absent,3.1255,1,0
obs15,naa_cato,ori,hard,present,6.7439,0,0
obs15,naa_cato,ori,hard,absent,4.1884,0,1
obs15,naa_cato,ori,easy,present,1.6444,1,1
obs15,naa_cato,ori,easy,absent,3.643,1,0
obs15,naa_cato,ori,hard,absent,2.2189,0,1
obs15,naa_cato,ori,hard,absent,6.5102,1,0
obs15,naa_cato,ori,hard,present,1.6909,1,1
obs15,naa_cato,ori,easy,present,1.0433,1,1
obs15,naa_cato,ori,mid,present,2.3474,1,1
obs15,naa_cato,ori,easy,present,0.9768,1,1
obs15,naa_cato,ori,mid,present,4.7238,1,1
obs15,naa_cato,ori,hard,present,3.1242,1,1
obs15,naa_cato,ori,hard,present,1.5426,1,1
obs15,naa_cato,ori,mid,present,1.3286,1,1
obs15,naa_cato,ori,mid,present,1.1788,1,1
obs15,naa_cato,ori,hard,present,1.0121,1,1
obs15,naa_cato,ori,hard,present,2.1127,1,1
obs15,naa_cato,ori,easy,present,0.9284,1,1
obs15,naa_cato,conj,easy,absent,1.2036,1,0
obs15,naa_cato,conj,easy,absent,1.015,1,0
obs15,naa_cato,conj,mid,present,1.3016,1,1
obs15,naa_cato,conj,easy,present,0.9801,1,1
obs15,naa_cato,conj,hard,absent,1.5808,1,0
obs15,naa_cato,conj,easy,present,0.9089,1,1
obs15,naa_cato,conj,hard,present,1.3117,1,1
obs15,naa_cato,conj,mid,absent,1.1105,1,0
obs15,naa_cato,conj,hard,absent,1.098,1,0
obs15,naa_cato,conj,easy,absent,0.8647,1,0
obs15,naa_cato,conj,easy,present,1.1984,1,1
obs15,naa_cato,conj,hard,absent,1.0593,1,0
obs15,naa_cato,conj,hard,absent,0.7607,1,0
obs15,naa_cato,conj,easy,present,1.2316,1,1
obs15,naa_cato,conj,hard,present,0.7635,1,1
obs15,naa_cato,conj,hard,absent,1.2172,1,0
obs15,naa_cato,conj,mid,absent,1.9812,1,0
obs15,naa_cato,conj,mid,absent,0.7947,1,0
obs15,naa_cato,conj,easy,present,0.8387,1,1
obs15,naa_cato,conj,easy,present,0.6443,1,1
obs15,naa_cato,conj,mid,present,0.6301,1,1
obs15,naa_cato,conj,hard,absent,1.065,1,0
obs15,naa_cato,conj,hard,absent,0.8189,1,0
obs15,naa_cato,conj,hard,present,1.3283,1,1
obs15,naa_cato,conj,hard,absent,0.9966,1,0
obs15,naa_cato,conj,mid,absent,0.8613,1,0
obs15,naa_cato,conj,mid,present,1.092,1,1
obs15,naa_cato,conj,easy,present,0.9656,1,1
obs15,naa_cato,conj,easy,absent,0.9997,1,0
obs15,naa_cato,conj,hard,absent,1.3643,1,0
obs15,naa_cato,conj,easy,absent,0.7452,1,0
obs15,naa_cato,conj,easy,absent,0.8841,1,0
obs15,naa_cato,conj,easy,present,0.9883,1,1
obs15,naa_cato,conj,mid,absent,0.9044,1,0
obs15,naa_cato,conj,hard,absent,0.6543,1,0
obs15,naa_cato,conj,hard,present,0.911,1,1
obs15,naa_cato,conj,easy,absent,0.84,1,0
obs15,naa_cato,conj,easy,present,1.0309,1,1
obs15,naa_cato,conj,mid,absent,1.4448,1,0
obs15,naa_cato,conj,hard,absent,1.45,1,0
obs15,naa_cato,conj,hard,absent,0.9091,1,0
obs15,naa_cato,conj,easy,present,0.9903,1,1
obs15,naa_cato,conj,easy,absent,0.8305,1,0
obs15,naa_cato,conj,mid,absent,0.8018,1,0
obs15,naa_cato,conj,mid,present,0.9897,1,1
obs15,naa_cato,conj,easy,present,0.6758,1,1
obs15,naa_cato,conj,mid,absent,0.9255,1,0
obs15,naa_cato,conj,easy,present,0.9758,1,1
obs15,naa_cato,conj,hard,absent,1.2202,1,0
obs15,naa_cato,conj,hard,present,0.9629,1,1
obs15,naa_cato,conj,easy,present,1.0209,1,1
obs15,naa_cato,conj,hard,absent,1.1682,1,0
obs15,naa_cato,conj,easy,absent,0.6771,1,0
obs15,naa_cato,conj,mid,absent,0.9543,1,0
obs15,naa_cato,conj,hard,present,0.8784,1,1
obs15,naa_cato,conj,hard,present,0.9787,1,1
obs15,naa_cato,conj,hard,present,0.799,1,1
obs15,naa_cato,conj,mid,present,0.5731,1,1
obs15,naa_cato,conj,mid,present,0.6338,1,1
obs15,naa_cato,conj,mid,absent,0.99,1,0
obs15,naa_cato,conj,mid,absent,0.8422,1,0
obs15,naa_cato,conj,easy,absent,0.7457,1,0
obs15,naa_cato,conj,mid,present,0.8748,1,1
obs15,naa_cato,conj,mid,absent,0.9258,1,0
obs15,naa_cato,conj,easy,absent,0.6451,1,0
obs15,naa_cato,conj,hard,present,0.9449,1,1
obs15,naa_cato,conj,hard,absent,1.0787,1,0
obs15,naa_cato,conj,mid,present,1.4009,1,1
obs15,naa_cato,conj,hard,absent,1.0977,1,0
obs15,naa_cato,conj,hard,present,0.9967,1,1
obs15,naa_cato,conj,mid,absent,0.9212,1,0
obs15,naa_cato,conj,easy,present,1.0117,1,1
obs15,naa_cato,conj,hard,present,0.9759,1,1
obs15,naa_cato,conj,mid,absent,1.592,1,0
obs15,naa_cato,conj,easy,present,0.9079,1,1
obs15,naa_cato,conj,mid,present,0.7723,1,1
obs15,naa_cato,conj,hard,present,0.7118,1,1
obs15,naa_cato,conj,mid,present,0.9897,1,1
obs15,naa_cato,conj,easy,absent,0.8075,1,0
obs15,naa_cato,conj,easy,present,1.0662,1,1
obs15,naa_cato,conj,mid,absent,0.9228,1,0
obs15,naa_cato,conj,hard,present,0.8997,1,1
obs15,naa_cato,conj,hard,absent,0.9051,1,0
obs15,naa_cato,conj,mid,absent,0.8991,1,0
obs15,naa_cato,conj,mid,present,0.8759,1,1
obs15,naa_cato,conj,hard,absent,1.6886,1,0
obs15,naa_cato,conj,mid,absent,0.8483,1,0
obs15,naa_cato,conj,easy,absent,0.7503,1,0
obs15,naa_cato,conj,mid,absent,0.8118,1,0
obs15,naa_cato,conj,mid,present,1.0781,1,1
obs15,naa_cato,conj,easy,absent,1.454,1,0
obs15,naa_cato,conj,easy,absent,0.8256,1,0
obs15,naa_cato,conj,hard,present,1.9557,1,1
obs15,naa_cato,conj,hard,absent,1.7723,1,0
obs15,naa_cato,conj,hard,present,0.9318,1,1
obs15,naa_cato,conj,hard,present,13.3118,1,1
obs15,naa_cato,conj,mid,absent,0.9981,1,0
obs15,naa_cato,conj,hard,present,0.9771,1,1
obs15,naa_cato,conj,hard,present,0.9318,1,1
obs15,naa_cato,conj,mid,present,1.5666,1,1
obs15,naa_cato,conj,easy,present,1.2806,1,1
obs15,naa_cato,conj,easy,absent,0.9961,1,0
obs15,naa_cato,conj,easy,present,1.0935,1,1
obs15,naa_cato,conj,easy,absent,1.1086,1,0
obs15,naa_cato,conj,easy,absent,0.5644,1,0
obs15,naa_cato,conj,easy,present,0.9266,1,1
obs15,naa_cato,conj,mid,present,0.7114,1,1
obs15,naa_cato,conj,mid,absent,1.0104,1,0
obs15,naa_cato,conj,hard,present,0.9554,1,1
obs15,naa_cato,conj,hard,absent,0.7925,1,0
obs15,naa_cato,conj,hard,present,0.9477,1,1
obs15,naa_cato,conj,mid,present,0.7302,1,1
obs15,naa_cato,conj,easy,absent,0.774,1,0
obs15,naa_cato,conj,hard,absent,0.6432,1,0
obs15,naa_cato,conj,hard,present,1.4287,1,1
obs15,naa_cato,conj,mid,present,0.8545,1,1
obs15,naa_cato,conj,easy,present,0.6349,1,1
obs15,naa_cato,conj,hard,absent,1.2441,1,0
obs15,naa_cato,conj,easy,present,0.9278,1,1
obs15,naa_cato,conj,mid,absent,1.3019,1,0
obs15,naa_cato,conj,mid,present,1.0474,1,1
obs15,naa_cato,conj,mid,present,0.8294,1,1
obs15,naa_cato,conj,mid,absent,0.9663,1,0
obs15,naa_cato,conj,easy,absent,0.8421,1,0
obs15,naa_cato,conj,easy,absent,0.8775,1,0
obs15,naa_cato,conj,hard,present,1.1285,1,1
obs15,naa_cato,conj,hard,absent,1.0593,1,0
obs15,naa_cato,conj,hard,absent,1.1314,1,0
obs15,naa_cato,conj,easy,absent,0.8245,1,0
obs15,naa_cato,conj,mid,present,0.9641,1,1
obs15,naa_cato,conj,mid,absent,0.8947,1,0
obs15,naa_cato,conj,easy,absent,0.7272,1,0
obs15,naa_cato,conj,easy,present,0.9167,1,1
obs15,naa_cato,conj,mid,present,0.7439,1,1
obs15,naa_cato,conj,hard,absent,0.9618,1,0
obs15,naa_cato,conj,mid,present,0.8915,1,1
obs15,naa_cato,conj,mid,absent,0.8248,1,0
obs15,naa_cato,conj,hard,present,0.958,1,1
obs15,naa_cato,conj,easy,absent,0.8154,1,0
obs15,naa_cato,conj,easy,present,1.0013,1,1
obs15,naa_cato,conj,mid,absent,0.9152,1,0
obs15,naa_cato,conj,easy,absent,0.9072,1,0
obs15,naa_cato,conj,mid,present,2.4618,1,1
obs15,naa_cato,conj,mid,present,1.3449,1,1
obs15,naa_cato,conj,mid,present,0.7466,1,1
obs15,naa_cato,conj,easy,present,0.6384,1,1
obs15,naa_cato,conj,mid,present,0.6109,1,1
obs15,naa_cato,conj,hard,present,0.7064,1,1
obs15,naa_cato,conj,easy,present,0.8467,1,1
obs15,naa_cato,conj,hard,present,0.6973,1,1
obs15,naa_cato,tex,easy,present,0.9052,1,1
obs15,naa_cato,tex,easy,absent,1.1264,1,0
obs15,naa_cato,tex,easy,absent,1.0603,1,0
obs15,naa_cato,tex,mid,absent,1.0567,1,0
obs15,naa_cato,tex,hard,present,1.709,0,0
obs15,naa_cato,tex,hard,present,2.5946,0,0
obs15,naa_cato,tex,mid,absent,1.228,0,1
obs15,naa_cato,tex,mid,present,0.897,1,1
obs15,naa_cato,tex,mid,absent,3.1613,1,0
obs15,naa_cato,tex,hard,present,3.5467,1,1
obs15,naa_cato,tex,mid,absent,1.734,0,1
obs15,naa_cato,tex,easy,present,3.7439,1,1
obs15,naa_cato,tex,mid,absent,8.2925,1,0
obs15,naa_cato,tex,mid,present,1.199,1,1
obs15,naa_cato,tex,easy,absent,1.9709,1,0
obs15,naa_cato,tex,easy,absent,1.3109,1,0
obs15,naa_cato,tex,mid,present,1.0175,1,1
obs15,naa_cato,tex,mid,present,0.8156,1,1
obs15,naa_cato,tex,hard,absent,3.7482,1,0
obs15,naa_cato,tex,mid,absent,1.1961,1,0
obs15,naa_cato,tex,hard,present,1.0734,1,1
obs15,naa_cato,tex,hard,absent,2.6026,1,0
obs15,naa_cato,tex,easy,present,0.8982,1,1
obs15,naa_cato,tex,easy,present,0.6156,1,1
obs15,naa_cato,tex,mid,present,0.7829,1,1
obs15,naa_cato,tex,mid,present,0.5815,1,1
obs15,naa_cato,tex,easy,present,0.5643,1,1
obs15,naa_cato,tex,hard,absent,2.7416,1,0
obs15,naa_cato,tex,mid,absent,1.6109,1,0
obs15,naa_cato,tex,hard,absent,1.1085,1,0
obs15,naa_cato,tex,mid,absent,0.8928,1,0
obs15,naa_cato,tex,hard,absent,1.9887,1,0
obs15,naa_cato,tex,mid,present,1.1257,1,1
obs15,naa_cato,tex,hard,absent,3.1088,1,0
obs15,naa_cato,tex,easy,present,1.5313,1,1
obs15,naa_cato,tex,mid,present,0.726,1,1
obs15,naa_cato,tex,mid,absent,2.4468,1,0
obs15,naa_cato,tex,easy,present,0.995,1,1
obs15,naa_cato,tex,hard,present,0.7306,1,1
obs15,naa_cato,tex,easy,absent,1.6384,1,0
obs15,naa_cato,tex,mid,present,0.9338,1,1
obs15,naa_cato,tex,mid,absent,2.214,1,0
obs15,naa_cato,tex,mid,present,1.5909,1,1
obs15,naa_cato,tex,easy,present,0.7654,1,1
obs15,naa_cato,tex,easy,absent,1.718,1,0
obs15,naa_cato,tex,mid,present,1.0314,1,1
obs15,naa_cato,tex,easy,present,0.7288,1,1
obs15,naa_cato,tex,easy,present,0.8181,1,1
obs15,naa_cato,tex,easy,absent,2.0858,1,0
obs15,naa_cato,tex,hard,present,2.2754,1,1
obs15,naa_cato,tex,mid,absent,1.91,1,0
obs15,naa_cato,tex,hard,present,1.4852,1,1
obs15,naa_cato,tex,easy,present,0.6007,1,1
obs15,naa_cato,tex,mid,absent,1.4446,1,0
obs15,naa_cato,tex,easy,absent,1.0423,1,0
obs15,naa_cato,tex,easy,absent,1.1416,1,0
obs15,naa_cato,tex,easy,present,1.1626,1,1
obs15,naa_cato,tex,hard,present,2.2393,1,1
obs15,naa_cato,tex,hard,present,2.3847,0,0
obs15,naa_cato,tex,mid,present,2.0643,1,1
obs15,naa_cato,tex,easy,absent,1.3599,1,0
obs15,naa_cato,tex,hard,absent,2.8956,1,0
obs15,naa_cato,tex,mid,present,1.1621,1,1
obs15,naa_cato,tex,mid,absent,1.1557,1,0
obs15,naa_cato,tex,easy,absent,0.7617,1,0
obs15,naa_cato,tex,hard,present,0.8284,1,1
obs15,naa_cato,tex,mid,absent,0.5459,0,1
obs15,naa_cato,tex,hard,absent,1.271,1,0
obs15,naa_cato,tex,easy,absent,0.6779,1,0
obs15,naa_cato,tex,hard,absent,0.852,1,0
obs15,naa_cato,tex,easy,absent,0.6264,1,0
obs15,naa_cato,tex,hard,present,0.9422,1,1
obs15,naa_cato,tex,hard,present,1.345,0,0
obs15,naa_cato,tex,hard,absent,1.8127,1,0
obs15,naa_cato,tex,mid,absent,1.8402,1,0
obs15,naa_cato,tex,hard,present,2.0773,0,0
obs15,naa_cato,tex,mid,present,0.9733,1,1
obs15,naa_cato,tex,easy,present,0.8983,1,1
obs15,naa_cato,tex,mid,present,0.7185,1,1
obs15,naa_cato,tex,hard,present,1.8795,1,1
obs15,naa_cato,tex,mid,present,1.2319,1,1
obs15,naa_cato,tex,hard,present,23.616,1,1
obs15,naa_cato,tex,hard,absent,3.0436,1,0
obs15,naa_cato,tex,easy,absent,1.2428,1,0
obs15,naa_cato,tex,easy,present,0.9499,1,1
obs15,naa_cato,tex,hard,absent,1.8946,1,0
obs15,naa_cato,tex,hard,present,1.9093,1,1
obs15,naa_cato,tex,hard,absent,2.6034,1,0
obs15,naa_cato,tex,hard,present,1.2342,1,1
obs15,naa_cato,tex,easy,absent,1.2373,1,0
obs15,naa_cato,tex,hard,absent,6.2934,1,0
obs15,naa_cato,tex,easy,present,0.8991,1,1
obs15,naa_cato,tex,hard,absent,1.2263,1,0
obs15,naa_cato,tex,hard,absent,2.2386,1,0
obs15,naa_cato,tex,easy,present,0.9338,1,1
obs15,naa_cato,tex,mid,present,1.3403,1,1
obs15,naa_cato,tex,mid,absent,2.4585,1,0
obs15,naa_cato,tex,easy,absent,1.4208,1,0
obs15,naa_cato,tex,hard,absent,1.4137,1,0
obs15,naa_cato,tex,easy,present,1.1484,1,1
obs15,naa_cato,tex,easy,present,0.768,1,1
obs15,naa_cato,tex,hard,present,2.4657,1,1
obs15,naa_cato,tex,hard,absent,3.6438,1,0
obs15,naa_cato,tex,easy,absent,1.2088,1,0
obs15,naa_cato,tex,mid,present,1.1754,1,1
