key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_9.keys,key_resp_9.rt,key_resp_14.keys,key_resp_14.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp_12.keys,key_resp_12.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,ImageFile,tarPos,targPres,numDist,targetName,correctAns,difficulty,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,condsFile,targName,instructionText,stimExample,posit,size,stimSize,practiceFile,key_resp_15.keys,key_resp_15.rt
,,,,,,,,,,,,,,,,a,1,0.809235,,,,,,,,0_targ_4_dist_green/trial13.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06121,0,65,65,91,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.77051,,,,,,,,0_targ_10_dist_green/trial8.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.058135,0,66,66,109,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.644335,,,,,,,,3_dist_green/trial19.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06881,0,67,67,28,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.778915,,,,,,,,0_targ_10_dist_green/trial10.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.062495,0,68,68,111,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.83325,,,,,,,,3_dist_green/trial12.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.0697,0,69,69,21,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.914855,,,,,,,,3_dist_green/trial4.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.084605,0,70,70,13,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.701215,,,,,,,,9_dist_green/trial8.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.040935,0,71,71,40,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.560225,,,,,,,,15_dist_green/trial4.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.04517,0,72,72,59,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.62746,,,,,,,,15_dist_green/trial19.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06922,0,73,73,74,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.7773,,,,,,,,0_targ_16_dist_green/trial8.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.092845,0,74,74,132,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.69199,,,,,,,,3_dist_green/trial17.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.077275,0,75,75,26,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.751115,,,,,,,,0_targ_4_dist_green/trial22.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.094045,0,76,76,100,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.697175,,,,,,,,0_targ_10_dist_green/trial21.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.033325,0,77,77,122,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.70367,,,,,,,,9_dist_green/trial15.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.10483,0,78,78,47,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.77236,,,,,,,,3_dist_green/trial25.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.08987,0,79,79,34,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.79408,,,,,,,,9_dist_green/trial6.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06624,0,80,80,38,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.670345,,,,,,,,0_targ_4_dist_green/trial25.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.067955,0,81,81,103,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.350095,,,,,,,,0_targ_16_dist_green/trial23.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.066795,0,82,82,147,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.71137,,,,,,,,15_dist_green/trial18.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06799,0,83,83,73,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.601625,,,,,,,,0_targ_4_dist_green/trial24.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.03547,0,84,84,102,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.646345,,,,,,,,3_dist_green/trial3.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07936,0,85,85,12,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.665285,,,,,,,,9_dist_green/trial24.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.069845,0,86,86,56,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.83298,,,,,,,,0_targ_16_dist_green/trial13.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.057795,0,87,87,137,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.86686,,,,,,,,0_targ_4_dist_green/trial20.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.036745,0,88,88,98,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.62775,,,,,,,,0_targ_4_dist_green/trial7.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.05199,0,89,89,85,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.170885,,,,,,,,0_targ_16_dist_green/trial11.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.05874,0,90,90,135,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,2.13483,,,,,,,,0_targ_4_dist_green/trial9.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.88916,0,91,91,87,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.18383,,,,,,,,0_targ_10_dist_green/trial12.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.4443,0,92,92,113,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.6768,,,,,,,,0_targ_4_dist_green/trial15.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.14299,0,93,93,93,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.582145,,,,,,,,0_targ_4_dist_green/trial4.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.080555,0,94,94,82,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.612585,,,,,,,,9_dist_green/trial13.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07785,0,95,95,45,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.6897,,,,,,,,15_dist_green/trial22.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07114,0,96,96,77,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.71316,,,,,,,,0_targ_16_dist_green/trial15.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.047635,0,97,97,139,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.627555,,,,,,,,15_dist_green/trial7.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06806,0,98,98,62,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.86164,,,,,,,,0_targ_10_dist_green/trial2.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.033165,0,99,99,9,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.70057,,,,,,,,0_targ_4_dist_green/trial10.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.058115,0,100,100,88,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.68718,,,,,,,,0_targ_10_dist_green/trial4.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06776,0,101,101,105,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.713735,,,,,,,,9_dist_green/trial12.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.08486,0,102,102,44,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.771785,,,,,,,,0_targ_16_dist_green/trial24.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.084285,0,103,103,148,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.96291,,,,,,,,0_targ_10_dist_green/trial17.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.070135,0,104,104,118,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.70077,,,,,,,,0_targ_4_dist_green/trial2.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.056815,0,105,105,7,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.24512,,,,,,,,0_targ_10_dist_green/trial18.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.061555,0,106,106,119,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.77607,,,,,,,,15_dist_green/trial2.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.08135,0,107,107,5,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.800485,,,,,,,,15_dist_green/trial21.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.05703,0,108,108,76,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.594985,,,,,,,,3_dist_green/trial15.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.066385,0,109,109,24,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.71076,,,,,,,,0_targ_10_dist_green/trial15.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.051945,0,110,110,116,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.57067,,,,,,,,3_dist_green/trial20.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.058385,0,111,111,29,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.758895,,,,,,,,0_targ_16_dist_green/trial17.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.05102,0,112,112,141,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.88692,,,,,,,,3_dist_green/trial1.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06703,0,113,113,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.61324,,,,,,,,3_dist_green/trial2.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07125,0,114,114,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.88352,,,,,,,,0_targ_4_dist_green/trial11.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.05056,0,115,115,89,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.66489,,,,,,,,9_dist_green/trial16.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.04961,0,116,116,48,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.72257,,,,,,,,0_targ_10_dist_green/trial20.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.039005,0,117,117,121,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.712135,,,,,,,,0_targ_16_dist_green/trial1.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.034355,0,118,118,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.695655,,,,,,,,3_dist_green/trial11.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07659,0,119,119,20,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.9479,,,,,,,,0_targ_4_dist_green/trial21.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.044165,0,120,120,99,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.70964,,,,,,,,9_dist_green/trial22.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07018,0,121,121,54,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.864845,,,,,,,,9_dist_green/trial4.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.04445,0,122,122,36,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.146055,,,,,,,,0_targ_16_dist_green/trial6.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.04574,0,123,123,130,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.70201,,,,,,,,0_targ_4_dist_green/trial18.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.05907,0,124,124,96,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.643935,,,,,,,,3_dist_green/trial14.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.047325,0,125,125,23,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.317555,,,,,,,,0_targ_4_dist_green/trial19.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.038085,0,126,126,97,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.67015,,,,,,,,0_targ_16_dist_green/trial3.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.067835,0,127,127,127,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.713535,,,,,,,,9_dist_green/trial5.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.058165,0,128,128,37,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.70076,,,,,,,,15_dist_green/trial24.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.071195,0,129,129,79,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.867835,,,,,,,,0_targ_16_dist_green/trial21.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.059785,0,130,130,145,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.976245,,,,,,,,15_dist_green/trial9.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06867,0,131,131,64,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.9367,,,,,,,,9_dist_green/trial21.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.057275,0,132,132,53,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.782795,,,,,,,,0_targ_10_dist_green/trial23.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.026095,0,133,133,124,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.348115,,,,,,,,0_targ_10_dist_green/trial14.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.07083,0,134,134,115,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.212415,,,,,,,,9_dist_green/trial19.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.0579,0,135,135,51,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.67673,,,,,,,,0_targ_4_dist_green/trial8.png,,0,4,greenverival,a,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06271,0,136,136,86,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,1.20323,,,,,,,,0_targ_16_dist_green/trial12.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.027245,0,137,137,136,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.75059,,,,,,,,3_dist_green/trial8.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.075405,0,138,138,17,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.7355,,,,,,,,15_dist_green/trial8.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06879,0,139,139,63,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.760265,,,,,,,,9_dist_green/trial1.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.069945,0,140,140,2,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.863355,,,,,,,,15_dist_green/trial15.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06889,0,141,141,70,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.70292,,,,,,,,9_dist_green/trial7.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.083935,0,142,142,39,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.611445,,,,,,,,9_dist_green/trial10.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.067745,0,143,143,42,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.711045,,,,,,,,3_dist_green/trial6.png,,1,3,greenverival,p,easy,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06146,0,144,144,15,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,1.14643,,,,,,,,9_dist_green/trial3.png,,1,9,greenverival,p,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.051185,0,145,145,35,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.793585,,,,,,,,0_targ_10_dist_green/trial22.png,,0,10,greenverival,a,mid,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.068745,0,146,146,123,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.83501,,,,,,,,0_targ_16_dist_green/trial5.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.069715,0,147,147,129,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,p,1,0.715205,,,,,,,,15_dist_green/trial20.png,,1,15,greenverival,p,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.06051,0,148,148,75,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,a,1,0.8647,,,,,,,,0_targ_16_dist_green/trial4.png,,0,16,greenverival,a,hard,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,space,0.032615,0,149,149,128,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0633361308dd16f7f4039c,26,female,2021-05-03_10h57.04.808,search_v5,2021.1.2,MacIntel,59.97720866,,,,,,,,,,0,0,0,0,1,conGreen.xlsx,green vertical,Look for green vertical bar (target) and indicate if it is present or absent in the array. If green vertical target is present press 'p' and if absent press 'a'. Press SPACE to start.,green_bar_example.jpg,,,,egGreen.xlsx,,
