48.1832 	EXP 	image_2: autoDraw = False
48.1832 	EXP 	image_3: pos = array([ 0., -4.])
48.1832 	EXP 	image_3: image = '0_dist_red/trial4.png'
48.1832 	EXP 	background: image = '0_dist_red/trial4.png'
48.1832 	EXP 	image_3: autoDraw = True
48.1832 	EXP 	background: autoDraw = True
48.7510 	DATA 	Mouse: Left button down, pos=(944,424)
48.7670 	EXP 	image_3: autoDraw = False
48.7670 	EXP 	background: autoDraw = False
48.7670 	EXP 	text_3: text = 'Your answer was correct.'
48.7670 	EXP 	text_3: autoDraw = True
48.8716 	DATA 	Mouse:  Left button up, pos=(944,424)
49.6405 	EXP 	New trial (rep=0, index=15): OrderedDict([('ImageFile', '15_dist_red/trial7.png'), ('tarPos', [8, 4])])
49.7279 	EXP 	window1: mouseVisible = False
49.7620 	DATA 	Keypress: space
49.8013 	EXP 	text_3: autoDraw = False
49.8013 	EXP 	image: image = '15_dist_red/trial7.png'
49.8013 	EXP 	image_2: pos = array([8., 4.])
49.8013 	EXP 	image_2: image = '15_dist_red/trial7.png'
49.8013 	EXP 	image: autoDraw = True
49.8013 	EXP 	image_2: autoDraw = True
59.9892 	EXP 	window1: mouseVisible = True
60.0220 	DATA 	Keypress: space
60.0950 	EXP 	image: autoDraw = False
60.0950 	EXP 	image_2: autoDraw = False
60.0950 	EXP 	image_3: pos = array([8., 4.])
60.0950 	EXP 	image_3: image = '15_dist_red/trial7.png'
60.0950 	EXP 	background: image = '15_dist_red/trial7.png'
60.0950 	EXP 	image_3: autoDraw = True
60.0950 	EXP 	background: autoDraw = True
60.6814 	DATA 	Keypress: space
61.5135 	DATA 	Keypress: space
62.4175 	DATA 	Keypress: space
63.7658 	DATA 	Mouse: Left button down, pos=(1142,335)
63.7986 	EXP 	image_3: autoDraw = False
63.7986 	EXP 	background: autoDraw = False
63.7986 	EXP 	text_3: text = 'You did not click on the target. Try to be more accurate.'
63.7986 	EXP 	text_3: autoDraw = True
63.9033 	DATA 	Mouse:  Left button up, pos=(1142,335)
64.9892 	EXP 	New trial (rep=0, index=16): OrderedDict([('ImageFile', '3_dist_red/trial23.png'), ('tarPos', [-8, -4])])
65.0761 	EXP 	window1: mouseVisible = False
65.1103 	DATA 	Keypress: space
65.1499 	EXP 	text_3: autoDraw = False
65.1499 	EXP 	image: image = '3_dist_red/trial23.png'
65.1499 	EXP 	image_2: pos = array([-8., -4.])
65.1499 	EXP 	image_2: image = '3_dist_red/trial23.png'
65.1499 	EXP 	image: autoDraw = True
65.1499 	EXP 	image_2: autoDraw = True
66.1810 	EXP 	window1: mouseVisible = True
